user_id,risk_score
U00112,0.9789564244891502
U00113,0.9789435928768891
U00114,0.9788909322803924
U00115,0.9788594931048646
U00116,0.978851445004968
U00117,0.9787674850073927
U00118,0.978665212995948
U00119,0.9786338590877518
U00120,0.9786172732069301
U00121,0.9784384346749492
U00122,0.9783823183484691
U00123,0.9781914432591388
U00124,0.9778741334973398
U00125,0.9775724423034353
U00126,0.9775597839757608
U00127,0.9772901421991135
U00128,0.9772519826112722
U00129,0.9772473661548005
U00130,0.9772079549299447
U00131,0.9771220157190932
U00132,0.9771161489738446
U00133,0.977107430484342
U00134,0.9769604247232151
U00135,0.9767619625832009
U00136,0.9766556343749727
U00137,0.9766110451187996
U00138,0.9764495309309045
U00139,0.9762317343507763
U00140,0.9762221553207475
U00141,0.9761781427368138
U00142,0.9760537859296329
U00143,0.9759576663671387
U00144,0.9758755494949688
U00145,0.9758318991074134
U00146,0.9758278840373286
U00147,0.9756986756981461
U00148,0.9755745086853538
U00149,0.9755301535376114
U00150,0.9754825283684746
U00151,0.9753681894072533
U00152,0.9753395674062282
U00153,0.9752740012678003
U00154,0.9750921399523411
U00155,0.9749353706463104
U00156,0.9749048629511986
U00157,0.9748762038774101
U00158,0.974863741440309
U00159,0.9748357334815004
U00160,0.9747813790847971
U00161,0.9747360231493841
U00162,0.9745115654308815
U00163,0.9744072366409399
U00164,0.974377941206708
U00165,0.9743677387038602
U00166,0.9741638336653315
U00167,0.9741595390103848
U00168,0.9740746337567802
U00169,0.9740099372134791
U00170,0.973935624285866
U00171,0.9738229761801029
U00172,0.9738188883712596
U00173,0.9737233656757599
U00174,0.973651667181115
U00175,0.9735832824272476
U00176,0.9735498210730448
U00177,0.9734809388130231
U00178,0.9734529874893166
U00179,0.9734210868842704
U00180,0.9732967778578749
U00181,0.9732585799709015
U00182,0.9732499866179608
U00183,0.9732288126968947
U00184,0.9732172263426013
U00185,0.9731348601324079
U00186,0.9729190328061791
U00187,0.9728531716641213
U00188,0.9727717402792994
U00189,0.9727421721222252
U00190,0.9727221547416679
U00191,0.9726508785916869
U00192,0.9726420030453015
U00193,0.9725158833915507
U00194,0.9724874022294032
U00195,0.9724617946074331
U00196,0.9723528566941491
U00197,0.9723275520181867
U00198,0.9722705869529313
U00199,0.9722467863688106
U00200,0.9722178458855425
U00201,0.9722097424967118
U00202,0.9722040942064547
U00203,0.9721804119313248
U00204,0.9721174867514804
U00205,0.9721139760111902
U00206,0.9721074100260798
U00207,0.9720528852579826
U00208,0.9720292896160873
U00209,0.9720150906332642
U00210,0.9720016165143117
U00211,0.9719155192538282
U00212,0.9717808536951336
U00213,0.9717710459330122
U00214,0.97170369952521
U00215,0.9716554890416031
U00216,0.9715854846490393
U00217,0.9714939054202906
U00218,0.9714813487910053
U00219,0.9713469232634573
U00220,0.9713415861605447
U00221,0.9712856137954369
U00222,0.971258460777953
U00223,0.9710817876694781
U00224,0.9710661950283417
U00225,0.9710242163165284
U00226,0.9709685566792209
U00227,0.9709471011053807
U00228,0.9708363385121165
U00229,0.9707454463009342
U00230,0.970742135295974
U00231,0.9706672024262176
U00232,0.970617432021407
U00233,0.9705796005204783
U00234,0.9705399785740711
U00235,0.9704659299125413
U00236,0.9703936727200948
U00237,0.9703688074477136
U00238,0.9703584169562647
U00239,0.970346169086343
U00240,0.9702727633552767
U00241,0.9702048872459076
U00242,0.9701743008200214
U00243,0.9701728370328979
U00244,0.9701660723597048
U00245,0.970011529224677
U00246,0.9699578440438297
U00247,0.9699364504283926
U00248,0.9699040371977823
U00249,0.9698386531636212
U00250,0.9698328523926185
U00251,0.9697922394822596
U00252,0.9694547363050698
U00253,0.9692560627565077
U00254,0.9691657914475997
U00255,0.9689907942520114
U00256,0.9689756114986968
U00257,0.9688990137117479
U00258,0.9688655059823483
U00259,0.9688401744779508
U00260,0.9688374416323792
U00261,0.9687766625416168
U00262,0.9687165966709519
U00263,0.968680720384869
U00264,0.9685384684242692
U00265,0.9684917413017621
U00266,0.9684840449433488
U00267,0.9684738026948396
U00268,0.9683872966527923
U00269,0.9683116259289072
U00270,0.968299116164293
U00271,0.9682986889063113
U00272,0.9682525896048145
U00273,0.968049933567472
U00274,0.9679992970473105
U00275,0.9679702430590269
U00276,0.9679330681687224
U00277,0.967872254022323
U00278,0.9677319036098817
U00279,0.9676868484326411
U00280,0.967649021866714
U00281,0.9676446661231384
U00282,0.9676316621277044
U00283,0.9675725212131739
U00284,0.9674970812134726
U00285,0.9674906261197537
U00286,0.9673097382069314
U00287,0.9671140459929661
U00288,0.9670875487646468
U00289,0.96688659524599
U00290,0.9668858455093566
U00291,0.9668481921382286
U00292,0.9667756958538819
U00293,0.9667009291015358
U00294,0.9666324884479391
U00295,0.966552683568951
U00296,0.966474922754179
U00297,0.9663954832725278
U00298,0.9663873636179638
U00299,0.9663309929972896
U00300,0.9663184582907959
U00301,0.9662088002016023
U00302,0.9662077534871439
U00303,0.9661206190198584
U00304,0.966096003395173
U00305,0.9659808373718621
U00306,0.9659435399453602
U00307,0.9658363558328691
U00308,0.9657969729551809
U00309,0.9657858680104917
U00310,0.9657262032511515
U00311,0.9656987460799311
U00312,0.9656617868777132
U00313,0.9656525663580606
U00314,0.9656195081090932
U00315,0.9654970936896612
U00316,0.9654206927955802
U00317,0.9651075929234684
U00318,0.9650437046785916
U00319,0.9649743975846359
U00320,0.9649194692904677
U00321,0.9648442619173158
U00322,0.9647903465849548
U00323,0.9646493581525628
U00324,0.9645835315543254
U00325,0.9645701138640409
U00326,0.9645368229091968
U00327,0.9645220562231008
U00328,0.9644118764847052
U00329,0.9643790008026365
U00330,0.9642514053600647
U00331,0.9642190911494134
U00332,0.964133714148485
U00333,0.9641224780810017
U00334,0.9640081712414813
U00335,0.9639221127171285
U00336,0.9638448657833277
U00337,0.9637179616007033
U00338,0.9636553393587763
U00339,0.9636390015647782
U00340,0.9636388990695811
U00341,0.9635670382472405
U00342,0.9635189712875056
U00343,0.9635135887725053
U00344,0.9634572787065885
U00345,0.963380790801729
U00346,0.9632691841098575
U00347,0.9630875809955455
U00348,0.9629489535016926
U00349,0.9628548354419562
U00350,0.9628233657430867
U00351,0.9627949212842881
U00352,0.9627705228282224
U00353,0.9627308632171978
U00354,0.9626472270715947
U00355,0.9626155413459231
U00356,0.9625694925845582
U00357,0.962532021451773
U00358,0.9624547866801715
U00359,0.9623958363066817
U00360,0.9623012096403555
U00361,0.962265668684714
U00362,0.9622128620926852
U00363,0.9620986099070499
U00364,0.9620753750195491
U00365,0.9619838365168909
U00366,0.9617812187857742
U00367,0.961767169420812
U00368,0.9617371363472799
U00369,0.9616564361566432
U00370,0.9615136376199428
U00371,0.9614445054115217
U00372,0.9614314950927603
U00373,0.961249793319891
U00374,0.9612279381574693
U00375,0.9612222411416762
U00376,0.9612084749376384
U00377,0.9609523342087992
U00378,0.9608391422844741
U00379,0.9608379642536874
U00380,0.9608228689339188
U00381,0.9608020844268222
U00382,0.9607999241517736
U00383,0.9607995382107246
U00384,0.9607721336190832
U00385,0.9607265736329834
U00386,0.9606705934568253
U00387,0.9605257489092607
U00388,0.9604652683528968
U00389,0.9604015390527662
U00390,0.9603852021429288
U00391,0.9603777511678561
U00392,0.9601318290814596
U00393,0.9600185970604213
U00394,0.9597039546927829
U00395,0.9596698131406279
U00396,0.9596206421220099
U00397,0.9594233887117336
U00398,0.9593451203382062
U00399,0.9592822311852351
U00400,0.9592189756311885
U00401,0.9590633216722739
U00402,0.9590353718687752
U00403,0.9589944459138259
U00404,0.9588984760773408
U00405,0.9588225259149905
U00406,0.958638409213284
U00407,0.958597220809315
U00408,0.9585820361434093
U00409,0.9584652836927499
U00410,0.9582996014937812
U00411,0.9582142781656731
U00412,0.9581226675204528
U00413,0.9580065632025874
U00414,0.9579579560756264
U00415,0.957874869915536
U00416,0.9577410084282436
U00417,0.9575772281873027
U00418,0.9575046299091655
U00419,0.9574332167931153
U00420,0.9574068010385275
U00421,0.9573560294601713
U00422,0.957272137261729
U00423,0.9572667827649198
U00424,0.9572408667715968
U00425,0.9571133147597773
U00426,0.9570747548992514
U00427,0.9570392160093619
U00428,0.9569557962555203
U00429,0.9569204158684186
U00430,0.956866275627842
U00431,0.9567641069535405
U00432,0.9567173775864033
U00433,0.9567165104550663
U00434,0.9566873708181065
U00435,0.956649356760389
U00436,0.956589245842642
U00437,0.956558827283872
U00438,0.956509578251984
U00439,0.9563139730376171
U00440,0.9562785000668153
U00441,0.9560380795679024
U00442,0.9559617550144472
U00443,0.9559268991862185
U00444,0.9559186944821702
U00445,0.9558543147902585
U00446,0.955823433205017
U00447,0.9555736616593717
U00448,0.9555719646191843
U00449,0.9555686873757006
U00450,0.9554049867992366
U00451,0.9554039021194581
U00452,0.9553820105361892
U00453,0.9553090183750914
U00454,0.9552534174609734
U00455,0.9552145724877443
U00456,0.9551561291305167
U00457,0.9551425527253983
U00458,0.9550254422159764
U00459,0.954987906828761
U00460,0.9548602341975122
U00461,0.9547453055107795
U00462,0.9547022605872223
U00463,0.954660789454778
U00464,0.9546566302161191
U00465,0.9546394715976736
U00466,0.9546050497317974
U00467,0.9545830795506485
U00468,0.9545428594061399
U00469,0.9544741963994731
U00470,0.9544567586376321
U00471,0.9542422451427822
U00472,0.954057478064982
U00473,0.9539852926456431
U00474,0.9539179923948455
U00475,0.9538998885585585
U00476,0.9538879312656143
U00477,0.9538572258760148
U00478,0.9537818623478918
U00479,0.953712320447715
U00480,0.953574802684607
U00481,0.9535717606368116
U00482,0.9534743731943844
U00483,0.9534144377704805
U00484,0.9532412379800398
U00485,0.9531629753124049
U00486,0.9530531635029649
U00487,0.9530117737348904
U00488,0.9529139502267563
U00489,0.9528603779127801
U00490,0.952429192252115
U00491,0.9520960363726221
U00492,0.951983423739889
U00493,0.9519689568118747
U00494,0.9518928972390496
U00495,0.9518280750645367
U00496,0.9518257573225345
U00497,0.9517803911747619
U00498,0.9517418111567169
U00499,0.9516417168432277
U00500,0.9515738418659777
U00501,0.9514217191190475
U00502,0.9513140409844572
U00503,0.9513117009054006
U00504,0.9512242802056866
U00505,0.9509490761592932
U00506,0.9509232247847995
U00507,0.9509038137325635
U00508,0.9508544026390737
U00509,0.9507947573862787
U00510,0.9505982881771222
U00511,0.9505799919425713
U00512,0.95055855993945
U00513,0.9505198646265245
U00514,0.9504713206200706
U00515,0.9503459704114869
U00516,0.9501979967938811
U00517,0.9501281690020025
U00518,0.9501219460260014
U00519,0.9499426969222463
U00520,0.9498036779289398
U00521,0.9497365166175088
U00522,0.9496654473377888
U00523,0.9495062856158675
U00524,0.9491980865957284
U00525,0.9491970910036098
U00526,0.9491955440198675
U00527,0.9491481330930382
U00528,0.9491092776948677
U00529,0.9489988719301081
U00530,0.9489902803130708
U00531,0.9489606635888523
U00532,0.9489100348310758
U00533,0.9487496636784898
U00534,0.9486442347174506
U00535,0.9485677891436533
U00536,0.9484108392349531
U00537,0.9483866460262984
U00538,0.948234853761883
U00539,0.9480124814942394
U00540,0.9480104702681912
U00541,0.9479873407516471
U00542,0.9479231008887412
U00543,0.9478777784750131
U00544,0.947477813464013
U00545,0.9472678826174795
U00546,0.9472210751361471
U00547,0.9470503948974975
U00548,0.9470082524969602
U00549,0.9469820278528572
U00550,0.9469643726098789
U00551,0.9469340360882144
U00552,0.9467948825617984
U00553,0.9467404371137015
U00554,0.9467054761117243
U00555,0.9466510590438059
U00556,0.9466116395642932
U00557,0.9465278090354549
U00558,0.9463240322769221
U00559,0.9462527063100983
U00560,0.9461780632999636
U00561,0.946166471826814
U00562,0.9461342237252633
U00563,0.9461166488025949
U00564,0.9460723858148428
U00565,0.9460108292372387
U00566,0.9458197544511281
U00567,0.9455892095779045
U00568,0.9455389465694128
U00569,0.9454243164650498
U00570,0.9453753202781439
U00571,0.9453414580567666
U00572,0.9452318890277135
U00573,0.9452029472585565
U00574,0.945142924856327
U00575,0.9451374264667212
U00576,0.9449677361371708
U00577,0.9449032528661995
U00578,0.9448748651860136
U00579,0.9447821923546568
U00580,0.944771465242932
U00581,0.9444089766977027
U00582,0.9442461108063651
U00583,0.9441716282084451
U00584,0.9441177812750439
U00585,0.9439468878034227
U00586,0.943842297795699
U00587,0.943601375510075
U00588,0.9433907770401241
U00589,0.9433427687355177
U00590,0.9430908001627976
U00591,0.9428825492575572
U00592,0.9428400463558575
U00593,0.9426218342867728
U00594,0.9425757260791032
U00595,0.942489918957209
U00596,0.9424577345445511
U00597,0.9423082324572895
U00598,0.9422754369749007
U00599,0.942188343663675
U00600,0.9420469890234886
U00601,0.9420041505184715
U00602,0.9419197601668582
U00603,0.9418264354740485
U00604,0.9417734378176911
U00605,0.9417138435358541
U00606,0.9416269214200031
U00607,0.9415132356865705
U00608,0.9414805064291768
U00609,0.9414379556438175
U00610,0.9413141469340771
U00611,0.9412860691138337
U00612,0.9411249133499223
U00613,0.940987700478069
U00614,0.9409506619054464
U00615,0.9408497838732433
U00616,0.9406632080202655
U00617,0.9405527694778696
U00618,0.9404966242140888
U00619,0.9403710621946068
U00620,0.9402410672269507
U00621,0.9402248465021232
U00622,0.9402142069244667
U00623,0.9402019151625994
U00624,0.9399716460442018
U00625,0.9396549692173419
U00626,0.9396430369226316
U00627,0.9396169035396252
U00628,0.9394572696066827
U00629,0.9394326964144488
U00630,0.9393944164283635
U00631,0.9393922510254278
U00632,0.9393683859226095
U00633,0.9386075595230582
U00634,0.9385869206522514
U00635,0.9385172536567473
U00636,0.938494991963497
U00637,0.9384369893307797
U00638,0.9382370335993572
U00639,0.9380880636217879
U00640,0.9379753950191004
U00641,0.9379214771289021
U00642,0.9379042737878996
U00643,0.9374390869036835
U00644,0.9374212838869228
U00645,0.9373869232805787
U00646,0.9373644832209787
U00647,0.9373415457029162
U00648,0.9370967315056491
U00649,0.9368633367983635
U00650,0.936794767896102
U00651,0.9363694287157165
U00652,0.9362526582226025
U00653,0.9362058112662577
U00654,0.9360532694518888
U00655,0.9359325186409163
U00656,0.93582910803425
U00657,0.9357768972951431
U00658,0.9357656700882331
U00659,0.9357028089296344
U00660,0.935454230145894
U00661,0.9354322753227877
U00662,0.9354145729653323
U00663,0.9353774579003491
U00664,0.9350691901763764
U00665,0.9349640447478964
U00666,0.9349506118043749
U00667,0.934919205895704
U00668,0.9347918023311951
U00669,0.9346454189773455
U00670,0.9344886660425392
U00671,0.9340664187442956
U00672,0.9337646871178672
U00673,0.9337080597973418
U00674,0.933702386968417
U00675,0.9336988913325682
U00676,0.9336775470524602
U00677,0.9335253487787603
U00678,0.9334522122284263
U00679,0.9334453345552779
U00680,0.932819792658211
U00681,0.9327931185439104
U00682,0.9326704099800912
U00683,0.9325278548339475
U00684,0.9325070533099165
U00685,0.9324421251254464
U00686,0.9324388849438422
U00687,0.9324274983122206
U00688,0.9321917864705183
U00689,0.932171802305799
U00690,0.9321677083771517
U00691,0.9321034146594688
U00692,0.9320265347089346
U00693,0.9320178369507705
U00694,0.9318836618036933
U00695,0.9317018700830719
U00696,0.9315187233024036
U00697,0.9314319323651123
U00698,0.9312777731589135
U00699,0.9311875839044652
U00700,0.9311641907405636
U00701,0.9309134750041287
U00702,0.9304183124668272
U00703,0.930399888384864
U00704,0.930384150561576
U00705,0.9303417992570691
U00706,0.9301344568689152
U00707,0.9298776063227793
U00708,0.9298085122572205
U00709,0.9297761486014309
U00710,0.9296447712312025
U00711,0.9296103347804637
U00712,0.9292355927432585
U00713,0.9291041820170317
U00714,0.928762526427351
U00715,0.9287545374862576
U00716,0.9287349109489494
U00717,0.92862136443992
U00718,0.9285645107093765
U00719,0.9283116046204031
U00720,0.9282932729901504
U00721,0.9280911736955928
U00722,0.9279434179331444
U00723,0.9278605549140897
U00724,0.9278552363769971
U00725,0.927692737153926
U00726,0.9274485507808404
U00727,0.9273447751734737
U00728,0.9272588568076943
U00729,0.9270256839228608
U00730,0.9269295205277972
U00731,0.9267798550377568
U00732,0.9266243013096719
U00733,0.9263705190477612
U00734,0.926364481959463
U00735,0.9262441798028449
U00736,0.9258224119150462
U00737,0.9257937154375211
U00738,0.9253199966993949
U00739,0.9253136590666515
U00740,0.9252699697550811
U00741,0.9251958231876619
U00742,0.9251837683808988
U00743,0.9251585420550047
U00744,0.9251308390970784
U00745,0.9248790473029904
U00746,0.9243475559544789
U00747,0.9241851400403939
U00748,0.924139466416933
U00749,0.924095067347912
U00750,0.923804858463839
U00751,0.923274648335975
U00752,0.9232496353436657
U00753,0.9229487209578512
U00754,0.922751009375163
U00755,0.9226000315101297
U00756,0.9225274575589708
U00757,0.9224625555937821
U00758,0.9224431349894517
U00759,0.9221996807883874
U00760,0.9218640128278646
U00761,0.9216944504345471
U00762,0.9215406773337131
U00763,0.9215295705088413
U00764,0.9214916319491022
U00765,0.9214750407910819
U00766,0.9214319707691205
U00767,0.9214220650711827
U00768,0.9212906118346008
U00769,0.9209092889347457
U00770,0.9207038297780362
U00771,0.9205860649249991
U00772,0.920221560278057
U00773,0.9200555140342588
U00774,0.920043503115553
U00775,0.9196725631366508
U00776,0.919569932418393
U00777,0.9194610592810364
U00778,0.9193876756002048
U00779,0.9192720180271512
U00780,0.9189098599598976
U00781,0.918781409435554
U00782,0.9186527528753776
U00783,0.9185813776279874
U00784,0.9183989954568258
U00785,0.9183710701879164
U00786,0.9177249557154665
U00787,0.9176175794194124
U00788,0.9173555799746483
U00789,0.9171439018534154
U00790,0.9171053589535946
U00791,0.9170796253611448
U00792,0.916977354978592
U00793,0.9167193801193572
U00794,0.9167089487854638
U00795,0.9160968600207046
U00796,0.9157328225930321
U00797,0.9155518171914905
U00798,0.9155353133808465
U00799,0.9155190702956035
U00800,0.9152549550056871
U00801,0.9152285359578282
U00802,0.9152011856261534
U00803,0.9151527390827622
U00804,0.914718808388528
U00805,0.9143437957573236
U00806,0.9141364506622928
U00807,0.9140277156875203
U00808,0.9139877570450005
U00809,0.9139804048730343
U00810,0.9139004022255532
U00811,0.9138675066708359
U00812,0.9137796644325505
U00813,0.9136458047668464
U00814,0.9134979911962224
U00815,0.9134382362395703
U00816,0.9133547107576039
U00817,0.9130185956082968
U00818,0.9129424423154586
U00819,0.9128528315164292
U00820,0.9128359789761911
U00821,0.9127377529801427
U00822,0.912592409554522
U00823,0.9122398593873269
U00824,0.9122218656911828
U00825,0.9117281330699031
U00826,0.9116279609175323
U00827,0.9115946101061195
U00828,0.9113592448326082
U00829,0.9112268873172208
U00830,0.9108700400728768
U00831,0.9107540820671375
U00832,0.9106684319888271
U00833,0.9106630839174004
U00834,0.910661742546549
U00835,0.9106597849421866
U00836,0.9104494791502388
U00837,0.9104482870476723
U00838,0.9104115085827408
U00839,0.9101529058615756
U00840,0.9101183678097196
U00841,0.9101146453992626
U00842,0.910031704304963
U00843,0.9098467055319808
U00844,0.9096925267549585
U00845,0.9095166518515929
U00846,0.9094232532097362
U00847,0.909383323602739
U00848,0.9093511587259778
U00849,0.9092416305768424
U00850,0.9090820280264762
U00851,0.9090362844639615
U00852,0.9089355611303533
U00853,0.9087725381553753
U00854,0.908743278723374
U00855,0.908702880859135
U00856,0.9086981073333789
U00857,0.9086605142076852
U00858,0.9085727722796347
U00859,0.9084961739505697
U00860,0.9083955892340861
U00861,0.9083163374381965
U00862,0.9081504306024957
U00863,0.9080432190768424
U00864,0.9076606787955773
U00865,0.9074150165099184
U00866,0.9069518698332092
U00867,0.9068628950919311
U00868,0.9065607597773069
U00869,0.9061080682512639
U00870,0.9059470697589749
U00871,0.9059038860752494
U00872,0.905384816299043
U00873,0.9048002059546228
U00874,0.9045799053545956
U00875,0.9045703319360019
U00876,0.9044796659904387
U00877,0.9043443394150176
U00878,0.9043269802858371
U00879,0.9043120349072599
U00880,0.9035796853739663
U00881,0.9035245495374361
U00882,0.9035062329215302
U00883,0.9034880397804914
U00884,0.9032965795212836
U00885,0.9026861518409162
U00886,0.9024732069403858
U00887,0.9023484770290311
U00888,0.9020297469342712
U00889,0.9019497791603693
U00890,0.9019450584627208
U00891,0.9018622027856507
U00892,0.9018161659606532
U00893,0.9015130904502996
U00894,0.9014904872983186
U00895,0.9014695390999573
U00896,0.9014533098190383
U00897,0.9014243908653372
U00898,0.9011807198005077
U00899,0.9011709342803698
U00900,0.9011390339521692
U00901,0.9008715524205653
U00902,0.9005941788925997
U00903,0.9003517601358187
U00904,0.9003512170357308
U00905,0.8999363833453896
U00906,0.8997236132371413
U00907,0.8994655081690651
U00908,0.8994022599559641
U00909,0.8992996810071135
U00910,0.8991664712387446
U00911,0.8990714948439219
U00912,0.8985891409513009
U00913,0.8983365738155833
U00914,0.8983113351310065
U00915,0.8982170592854131
U00916,0.8981264164361092
U00917,0.8979930285779016
U00918,0.8979098969497231
U00919,0.8978063246203822
U00920,0.8975575837434312
U00921,0.8974746029426867
U00922,0.8970885922755949
U00923,0.8970674381984332
U00924,0.8967925127828676
U00925,0.8965029708479948
U00926,0.8962679252601058
U00927,0.8962293363639161
U00928,0.8961054857390206
U00929,0.8961040220948712
U00930,0.8958369690787953
U00931,0.8957774171315758
U00932,0.8957164772081506
U00933,0.8956742694918924
U00934,0.8952523299964371
U00935,0.8949828942326681
U00936,0.8949209965661676
U00937,0.8948463410259478
U00938,0.8947854005934612
U00939,0.8943509242985557
U00940,0.8940106662095753
U00941,0.893859361608753
U00942,0.8938523608987117
U00943,0.8938407321048403
U00944,0.8938337780198377
U00945,0.8937223597536441
U00946,0.893679577775823
U00947,0.893454886117978
U00948,0.8934200273716166
U00949,0.8931937826779259
U00950,0.893157527641716
U00951,0.8931460791128012
U00952,0.8924071474970116
U00953,0.8920821877527834
U00954,0.892015550916028
U00955,0.8919054388966966
U00956,0.89148728431874
U00957,0.891262408734161
U00958,0.8912567141254373
U00959,0.8910856601578917
U00960,0.8908900206154716
U00961,0.8907811900764336
U00962,0.8907671969769244
U00963,0.8903801510575227
U00964,0.8897571877719771
U00965,0.8890868627339447
U00966,0.8889825974173476
U00967,0.888902762018281
U00968,0.8885972746131199
U00969,0.8884601667403254
U00970,0.8883504186843681
U00971,0.888220754152315
U00972,0.8881321855769287
U00973,0.888105816198729
U00974,0.8874227815277942
U00975,0.8871928170755883
U00976,0.8871661132193371
U00977,0.8869835888871623
U00978,0.8869734493385961
U00979,0.8868987532299013
U00980,0.8868953120274633
U00981,0.8865235666995905
U00982,0.8860593435024784
U00983,0.8857370954722029
U00984,0.8851008149214131
U00985,0.885027316584068
U00986,0.8849577701200102
U00987,0.8846402777885461
U00988,0.8845727404426236
U00989,0.8844698112691218
U00990,0.8844231771521606
U00991,0.883991969406414
U00992,0.8839867391774484
U00993,0.8839497869148568
U00994,0.8838433303036249
U00995,0.8838286856607658
U00996,0.8834198912504011
U00997,0.8832993059081411
U00998,0.8831753037635807
U00999,0.8831270423016688
U01000,0.8827905015490569
U01001,0.8825921707466086
U01002,0.882482793647443
U01003,0.8824411403216772
U01004,0.8822434541301749
U01005,0.8819918762048514
U01006,0.8818593013424297
U01007,0.8816866443471975
U01008,0.8815866653117639
U01009,0.881370861909847
U01010,0.8813466966005076
U01011,0.8806479630920345
U01012,0.8805996375764847
U01013,0.8804498804138692
U01014,0.8803707263350873
U01015,0.8802395473186212
U01016,0.8800443893433735
U01017,0.8799164869441319
U01018,0.8795468345107479
U01019,0.8794660794746365
U01020,0.8794501956565682
U01021,0.8792516251865842
U01022,0.878432352743587
U01023,0.8783796646045214
U01024,0.8781880488233095
U01025,0.8781805949913382
U01026,0.8780159480731985
U01027,0.8778420723921918
U01028,0.8777586863792313
U01029,0.8776708393995155
U01030,0.877617628541756
U01031,0.8770909243701533
U01032,0.8769724217612338
U01033,0.8769191823133551
U01034,0.876865155752595
U01035,0.8768423659455685
U01036,0.876738721651841
U01037,0.8761563189707438
U01038,0.8759831553705658
U01039,0.8759368166882503
U01040,0.8757052873282593
U01041,0.8752366993798313
U01042,0.875136689998877
U01043,0.8745280631974073
U01044,0.874362626578906
U01045,0.8743557617231787
U01046,0.8741526251778564
U01047,0.8739917377471315
U01048,0.8739708360379933
U01049,0.8734242337682099
U01050,0.8733346304864328
U01051,0.8733101766435627
U01052,0.8728121797137016
U01053,0.8727563209410151
U01054,0.8727229190886137
U01055,0.8726642486733033
U01056,0.8725301001795434
U01057,0.8724902890346812
U01058,0.8724733036329521
U01059,0.8723992211110753
U01060,0.8720316807092918
U01061,0.8720292759636731
U01062,0.8719663819116557
U01063,0.8715997746306301
U01064,0.8713901962895387
U01065,0.8710905242727819
U01066,0.8710156151650141
U01067,0.8708465273255314
U01068,0.8706255315304362
U01069,0.8704242524341779
U01070,0.8698487704112292
U01071,0.8698240200766343
U01072,0.86942777079703
U01073,0.8690631122025787
U01074,0.86893038325815
U01075,0.8685398213599258
U01076,0.8684289108232103
U01077,0.867996329545564
U01078,0.8679297883183793
U01079,0.8678998063736715
U01080,0.8677247498731991
U01081,0.867649830146075
U01082,0.8675917373289882
U01083,0.8675363994919159
U01084,0.8673158527044528
U01085,0.8671327424554528
