node_id,node_type,risk_score,label
user_67345,user,0.16127523629661245,0.0
user_95811,user,0.18589868076107013,0.0
user_65561,user,0.6636562457971474,1.0
user_74203,user,0.2425913518190542,0.0
user_67870,user,0.20647235909595965,0.0
user_67350,user,0.13117489186863607,0.0
user_87476,user,0.286472725300204,0.0
user_104802,user,0.12809903307295492,0.0
user_96336,user,0.2619285891023694,0.0
user_104803,user,0.14474595203121024,0.0
user_65257,user,0.8451014470839135,1.0
user_104807,user,0.28540245902330585,0.0
user_82345,user,0.315538366239438,0.0
user_66051,user,0.5303881330078105,0.0
user_104815,user,0.2241030921819712,0.0
user_104822,user,0.1742915671527899,0.0
user_87132,user,0.16260544789473452,0.0
user_96337,user,0.21724604486780927,0.0
user_98261,user,0.39761099659886706,0.0
user_104831,user,0.1651659722563436,0.0
user_66559,user,0.11873220881992602,0.0
user_104832,user,0.23131337894046142,0.0
user_97461,user,0.33030890183388595,0.0
user_104835,user,0.21668082095249863,0.0
user_104836,user,0.1336381038912363,0.0
user_66562,user,0.3528787465216583,0.0
user_74204,user,0.5442031611503305,0.0
user_98264,user,0.33359236288349997,0.0
user_87136,user,0.17979151034721777,0.0
user_82354,user,0.17350169192545245,0.0
user_104854,user,0.11649632026864079,0.0
user_67597,user,0.14250205879559186,0.0
user_64913,user,0.9053025413116981,1.0
user_82358,user,0.20318930293700138,0.0
user_82359,user,0.19060895893584165,0.0
user_99348,user,0.22938230914597582,0.0
user_66571,user,0.13828208514420767,0.0
user_104323,user,0.13476941796590544,0.0
user_114,user,0.8644149368783606,0.0
user_72260,user,0.3823092141185905,0.0
user_100564,user,0.1680166172344489,0.0
user_97603,user,0.17916804472225495,0.0
user_82364,user,0.2863053095666935,0.0
user_96341,user,0.43417676066664884,0.0
user_104876,user,0.1489173986500901,0.0
user_72263,user,0.3835010925775669,0.0
user_85341,user,0.20403912721105688,0.0
user_102840,user,0.1418258231111545,0.0
user_67885,user,0.19866692931057744,0.0
user_104891,user,0.11905878821973442,0.0
user_87145,user,0.11648397658403407,0.0
user_82370,user,0.16815483658292024,0.0
user_90543,user,0.21738143829990478,0.0
user_96342,user,0.2689112231427591,0.0
user_66585,user,0.4707655348849384,0.0
user_104902,user,0.13822659412573854,0.0
user_87148,user,0.12503204032919488,0.0
user_104905,user,0.17773851820753497,0.0
user_66586,user,0.5078937611082666,0.0
user_102843,user,0.4655220150590214,0.0
user_104909,user,0.2635173609016759,0.0
user_97605,user,0.3111432572755771,0.0
user_96344,user,0.27661976354067264,0.0
user_98278,user,0.19861853969950477,0.0
user_69214,user,0.1196341627930961,0.0
user_82376,user,0.20994837561113355,0.0
user_98995,user,0.3064135742575805,0.0
user_97477,user,0.18624965138352234,0.0
user_70141,user,0.1721668749979075,0.0
user_65234,user,0.8737549759255989,1.0
user_104941,user,0.1834416227531443,0.0
user_65456,user,0.7694832355124956,1.0
user_104950,user,0.22849513913749034,0.0
user_96345,user,0.28351084347131544,0.0
user_97481,user,0.37790711036432945,0.0
user_85343,user,0.18541491377093353,0.0
user_90547,user,0.19148809233995934,0.0
user_104951,user,0.23976759993486313,0.0
user_97608,user,0.3279972609201924,0.0
user_66599,user,0.26069124841890856,0.0
user_75284,user,0.1772767738977199,0.0
user_69220,user,0.1313911616902567,0.0
user_90551,user,0.14641776806147713,0.0
user_85344,user,0.5020266299087421,0.0
user_104964,user,0.2059533325843391,0.0
user_66603,user,0.2999074421664881,0.0
user_66605,user,0.35944509424241644,0.0
user_72276,user,0.47402077366023937,0.0
user_90552,user,0.1270540291716461,0.0
user_104982,user,0.13183560147045056,0.0
user_104984,user,0.21410205685432562,0.0
user_85897,user,0.21001234328593477,0.0
user_66729,user,0.23956805797499375,0.0
user_104990,user,0.13090210120999218,0.0
user_97610,user,0.20008850734090178,0.0
user_97517,user,0.26387037354679443,0.0
user_66613,user,0.18347388700478118,0.0
user_70142,user,0.2884853926958784,0.0
user_66730,user,0.3353021074483347,0.0
user_82390,user,0.36953290646728393,0.0
user_104996,user,0.27346861492611474,0.0
user_82391,user,0.17830629874018256,0.0
user_93846,user,0.35656680283769315,0.0
user_105005,user,0.12326988476614262,0.0
user_67401,user,0.6674123843834545,0.0
user_85900,user,0.2465802596280751,0.0
user_74214,user,0.17994325847104323,0.0
user_66617,user,0.3871652079215482,0.0
user_98292,user,0.39021734129637753,0.0
user_102507,user,0.18477356583612772,0.0
user_98294,user,0.18224669322640882,0.0
user_93848,user,0.3152191874182718,0.0
user_105015,user,0.21224056522244153,0.0
user_105017,user,0.15610844390153508,0.0
user_66984,user,0.10891305122240244,0.0
user_87496,user,0.48685600641646115,0.0
user_66620,user,0.24985755909422092,0.0
user_93726,user,0.2262376924470269,0.0
user_98295,user,0.31039327270554445,0.0
user_105032,user,0.10885588091795184,0.0
user_105033,user,0.11617966163426721,0.0
user_66624,user,0.13553759256674391,0.0
user_87170,user,0.1467226268788548,0.0
user_98302,user,0.22631491654654076,0.0
user_74218,user,0.266892658048376,0.0
user_85351,user,0.5896001664974332,0.0
user_102846,user,0.21683468851793092,0.0
user_67410,user,0.3015719028703546,0.0
user_97501,user,0.46324095048612174,0.0
user_105051,user,0.14420007487411776,0.0
user_98305,user,0.19331031856608186,0.0
user_82408,user,0.11919926051916843,0.0
user_93853,user,0.1428014609292176,0.0
user_99601,user,0.14411198949555276,0.0
user_105056,user,0.12077915990424846,0.0
user_105057,user,0.23783801185458614,0.0
user_99368,user,0.23454733262850327,0.0
user_98309,user,0.47766024639169574,0.0
user_72292,user,0.45579346925834585,0.0
user_65784,user,0.2832163067836165,0.0
user_105072,user,0.14914155160311487,0.0
user_85910,user,0.19012984451698214,0.0
user_98313,user,0.27375606557562254,0.0
user_98314,user,0.5234341029656286,0.0
user_100133,user,0.3057176879284254,0.0
user_66343,user,0.35814910829355756,0.0
user_101045,user,0.12039066770135609,0.0
user_69228,user,0.7097492127171517,0.0
user_93860,user,0.1689779638986932,0.0
user_100570,user,0.39516088946849537,0.0
user_105089,user,0.13734871487932535,0.0
user_99017,user,0.24025122025774986,0.0
user_75288,user,0.5656143506556255,0.0
user_82418,user,0.1431678616284757,0.0
user_85911,user,0.13910169155813412,0.0
user_93864,user,0.4672636683441263,0.0
user_69229,user,0.19160825535621123,0.0
user_72300,user,0.12008409279606522,0.0
user_85358,user,0.4036633867082773,0.0
user_87185,user,0.21073447168795253,0.0
user_99020,user,0.19077814201842727,0.0
user_87187,user,0.20273051951323534,0.0
user_100575,user,0.39683062444341194,0.0
user_100576,user,0.13369224976867466,0.0
user_72302,user,0.4649630480913262,0.0
user_105116,user,0.11714596855687424,0.0
user_65053,user,0.8906665054019623,1.0
user_101871,user,0.24277941628973113,0.0
user_105119,user,0.15994592002138017,0.0
user_72303,user,0.6233159659760064,0.0
user_85361,user,0.21526878428919866,0.0
user_77302,user,0.12859974742555222,0.0
user_82428,user,0.16129869837631927,0.0
user_105131,user,0.17209956284799927,0.0
user_72308,user,0.16370607171513366,0.0
user_98381,user,0.27192698924877984,0.0
user_66259,user,0.18537337850558266,0.0
user_105136,user,0.12847036756802738,0.0
user_67927,user,0.25285669411408157,0.0
user_70151,user,0.5904502699482614,0.0
user_77304,user,0.2942858266784221,0.0
user_82433,user,0.18493061310538805,0.0
user_100135,user,0.2555622594246978,0.0
user_97409,user,0.14961741100522163,0.0
user_105146,user,0.16171922937423924,0.0
user_100579,user,0.23247036943458085,0.0
user_85364,user,0.13144232387449198,0.0
user_77308,user,0.1576280384506356,0.0
user_70063,user,0.25189392402285304,0.0
user_100581,user,0.2569486044143508,0.0
user_103930,user,0.18857056479421186,0.0
user_97621,user,0.3887959871131377,0.0
user_105157,user,0.12863527771045702,0.0
user_105158,user,0.22980227145562612,0.0
user_105161,user,0.2080058882597539,0.0
user_86846,user,0.2525334767854276,0.0
user_67936,user,0.24894715579418,0.0
user_74232,user,0.30275931318680355,0.0
user_66344,user,0.2579544979744799,0.0
user_67129,user,0.3146254392423269,0.0
user_105170,user,0.12833589836420153,0.0
user_85916,user,0.35830740241059067,0.0
user_93876,user,0.16944741395178597,0.0
user_85919,user,0.2080387461249389,0.0
user_105178,user,0.09989422763694354,0.0
user_105180,user,0.1834199167227825,0.0
user_105182,user,0.11654965423618949,0.0
user_105186,user,0.13498551356205807,0.0
user_67942,user,0.12750501982045817,0.0
user_99032,user,0.18498609659254828,0.0
user_101877,user,0.15307025497620894,0.0
user_72321,user,0.2452691761528863,0.0
user_105198,user,0.355503646901681,0.0
user_101054,user,0.29758868084688606,0.0
user_70011,user,0.690787701034639,0.0
user_74237,user,0.1735998578204345,0.0
user_87200,user,0.1696416595827516,0.0
user_80231,user,0.7992914415820258,0.0
user_100582,user,0.3977052068913248,0.0
user_96366,user,0.15947260476917596,0.0
user_86946,user,0.23266406880483795,0.0
user_105208,user,0.10684534857816859,0.0
user_82454,user,0.11763282748425301,0.0
user_105212,user,0.16016550981157027,0.0
user_70159,user,0.22677451475748886,0.0
user_86947,user,0.10648075008527122,0.0
user_67953,user,0.20002826112075206,0.0
user_96368,user,0.13047954801679507,0.0
user_99038,user,0.14377297755602567,0.0
user_67954,user,0.15517721398147663,0.0
user_98390,user,0.4256424077470511,0.0
user_85375,user,0.29378506180536307,0.0
user_105224,user,0.1176070949981211,0.0
user_90575,user,0.241045626402925,0.0
user_97626,user,0.1768306586259121,0.0
user_70012,user,0.2819268117756492,0.0
user_82462,user,0.550883780176379,0.0
user_64609,user,0.9441258705927154,1.0
user_93751,user,0.3245159725038884,0.0
user_82467,user,0.4663306612855618,0.0
user_102976,user,0.16056510180636313,0.0
user_103933,user,0.14989051253550315,0.0
user_87773,user,0.1741985268525316,0.0
user_99053,user,0.27806561961475496,0.0
user_105241,user,0.1814101478063777,0.0
user_105249,user,0.16346707873950378,0.0
user_100144,user,0.19459232607402477,0.0
user_101063,user,0.3149815668574668,0.0
user_65205,user,0.8293558322764887,1.0
user_93752,user,0.29135694164001114,0.0
user_87502,user,0.16890227437277233,0.0
user_105255,user,0.23689183818675488,0.0
user_64973,user,0.9032894948442669,1.0
user_105258,user,0.34202951695933065,0.0
user_87204,user,0.16221023705677254,0.0
user_98967,user,0.20839263342846398,0.0
user_105263,user,0.11676654231354623,0.0
user_97633,user,0.1781981551756819,0.0
user_67980,user,0.7835973250172145,0.0
user_77320,user,0.20710564137916468,0.0
user_105267,user,0.20064082296270752,0.0
user_72340,user,0.5022308488611192,0.0
user_95836,user,0.1304830740722592,0.0
user_80249,user,0.14643469092345804,0.0
user_105274,user,0.2646859913562776,0.0
user_102855,user,0.15341095379879413,0.0
user_80250,user,0.15123455650415296,0.0
user_105281,user,0.11759624643792572,0.0
user_105291,user,0.3973977397632581,0.0
user_67992,user,0.5645542817558512,0.0
user_67994,user,0.32895925234262396,0.0
user_66630,user,0.23428723620485029,0.0
user_99060,user,0.19596043700555305,0.0
user_74246,user,0.11253006210902482,0.0
user_72343,user,0.2830896570049084,0.0
user_68000,user,0.17458603892187657,0.0
user_103938,user,0.613032206722862,0.0
user_101069,user,0.21931657656171882,0.0
user_87016,user,0.1492044568650187,0.0
user_90591,user,0.15722091215815806,0.0
user_96379,user,0.4198996501253605,0.0
user_68004,user,0.3761696577832288,0.0
user_105328,user,0.10846786086011644,0.0
user_105329,user,0.13644569813668972,0.0
user_96380,user,0.27466401510028343,0.0
user_99066,user,0.13968059508530237,0.0
user_68007,user,0.16975649093594666,0.0
user_101070,user,0.1974073889558254,0.0
user_105351,user,0.13182312612795272,0.0
user_82495,user,0.11234258378125746,0.0
user_87210,user,0.13991148953282215,0.0
user_85390,user,0.3409995531126284,0.0
user_85391,user,0.34229886940164345,0.0
user_85930,user,0.2328320282468719,0.0
user_87216,user,0.24324565967576492,0.0
user_99068,user,0.2910773518936331,0.0
user_105373,user,0.2593577063378745,0.0
user_99069,user,0.17617590360650018,0.0
user_85931,user,0.16327096204050626,0.0
user_68017,user,0.19127036381417983,0.0
user_74252,user,0.14135695107488844,0.0
user_105393,user,0.25790561900443776,0.0
user_77336,user,0.15711979298635312,0.0
user_105401,user,0.2172914821948348,0.0
user_105403,user,0.19071307637888013,0.0
user_101079,user,0.34197142046521306,0.0
user_85853,user,0.14362478209106974,0.0
user_105405,user,0.1416691999795801,0.0
user_82505,user,0.13901923426727736,0.0
user_87225,user,0.5338632408256946,0.0
user_99074,user,0.1907660494546329,0.0
user_66261,user,0.23935897705718603,0.0
user_90601,user,0.10938849459420143,0.0
user_82510,user,0.19465193510998063,0.0
user_65054,user,0.896236380690428,1.0
user_95842,user,0.13444028650258344,0.0
user_85397,user,0.1546305535677118,0.0
user_85938,user,0.20600925257630917,0.0
user_68033,user,0.4631365042013978,0.0
user_97522,user,0.3294229808042412,0.0
user_85940,user,0.15756040403751112,0.0
user_105447,user,0.2806174195821332,0.0
user_82513,user,0.24993074699175782,0.0
user_92444,user,0.19100313127310112,0.0
user_65448,user,0.8075053453221267,1.0
user_96387,user,0.3073822222101181,0.0
user_105449,user,0.15795534309590323,0.0
user_99077,user,0.1841043314381344,0.0
user_90607,user,0.14348395659104038,0.0
user_105454,user,0.11350927549423509,0.0
user_70180,user,0.14657361041821493,0.0
user_74050,user,0.20096827658492977,0.0
user_68041,user,0.13135044687801414,0.0
user_100334,user,0.13753778573407138,0.0
user_80266,user,0.5347598184303988,0.0
user_100600,user,0.18637787514935986,0.0
user_90610,user,0.15034004317345745,0.0
user_87243,user,0.2086496491871083,0.0
user_105474,user,0.12791321998495014,0.0
user_93895,user,0.2251959228640046,0.0
user_105475,user,0.13478996121505868,0.0
user_74259,user,0.12425048936334028,0.0
user_105484,user,0.1122671859846963,0.0
user_93897,user,0.11984681945770023,0.0
user_66738,user,0.1507301271730975,0.0
user_70183,user,0.3170470889224988,0.0
user_68046,user,0.5155105062349802,0.0
user_85942,user,0.1963036013607877,0.0
user_95847,user,0.14054696558344984,0.0
user_105500,user,0.14934641297214446,0.0
user_82521,user,0.16613455078454012,0.0
user_99085,user,0.22636757306568225,0.0
user_67132,user,0.15636250049630873,0.0
user_105507,user,0.1222214841390969,0.0
user_105511,user,0.13726772640093612,0.0
user_80271,user,0.16826346369643472,0.0
user_105519,user,0.14704818527640784,0.0
user_105521,user,0.11053937830089793,0.0
user_97502,user,0.17908106023427678,0.0
user_85946,user,0.3217243632701703,0.0
user_87253,user,0.17462345543043928,0.0
user_96392,user,0.48420057545352085,0.0
user_93904,user,0.1798042043550719,0.0
user_82527,user,0.11857848011607165,0.0
user_90617,user,0.11365219590891651,0.0
user_105531,user,0.24376986841058468,0.0
user_72364,user,0.1460127376823394,0.0
user_105538,user,0.152044194208432,0.0
user_82529,user,0.12892300271538334,0.0
user_100605,user,0.11548948162835343,0.0
user_98404,user,0.467466584410371,0.0
user_93554,user,0.15443652490050494,0.0
user_95852,user,0.1634731233442328,0.0
user_85408,user,0.1251671370470224,0.0
user_80209,user,0.20077913580171772,0.0
user_85951,user,0.2665097157103247,0.0
user_101090,user,0.14128617469225394,0.0
user_105560,user,0.17555029619243195,0.0
user_100606,user,0.15617381431308927,0.0
user_68165,user,0.22205074208055825,0.0
user_105571,user,0.1358925335767566,0.0
user_105572,user,0.1099151634648917,0.0
user_70189,user,0.7985278837650042,0.0
user_101092,user,0.30588522663205453,0.0
user_102865,user,0.15734605627032683,0.0
user_96396,user,0.17783636262878252,0.0
user_98405,user,0.28298344183368734,0.0
user_102516,user,0.15467778530946472,0.0
user_90624,user,0.16671585661262137,0.0
user_75325,user,0.42560967330269955,0.0
user_87266,user,0.351003838298021,0.0
user_95854,user,0.11537219419037181,0.0
user_95855,user,0.18164536461348246,0.0
user_90625,user,0.13791306009354246,0.0
user_82549,user,0.12423301444856373,0.0
user_98345,user,0.21864756557714468,0.0
user_90626,user,0.14916466462202407,0.0
user_105604,user,0.15272687618211758,0.0
user_105607,user,0.12467805781710711,0.0
user_105612,user,0.11982226961568605,0.0
user_87775,user,0.12249883128639465,0.0
user_102915,user,0.31248554614099927,0.0
user_105616,user,0.09980642832250886,0.0
user_104492,user,0.540159627195446,0.0
user_100611,user,0.16717488744430578,0.0
user_105622,user,0.11154013841530497,0.0
user_82556,user,0.14822558327028942,0.0
user_87776,user,0.40109114146258906,0.0
user_93913,user,0.1780730706824524,0.0
user_65713,user,0.4001546641194387,1.0
user_67502,user,0.13282793151560504,0.0
user_70192,user,0.22036965535371658,0.0
user_100614,user,0.15489579926989847,0.0
user_87276,user,0.302673052230314,0.0
user_70193,user,0.16673973595238153,0.0
user_105639,user,0.1672096750415475,0.0
user_80291,user,0.40784995680607045,0.0
user_102518,user,0.26869189634225343,0.0
user_87277,user,0.3105862528564441,0.0
user_102870,user,0.4932903979806644,0.0
user_105643,user,0.1531544661101303,0.0
user_82560,user,0.258902306305744,0.0
user_77370,user,0.17144418026071104,0.0
user_87281,user,0.15861348137317582,0.0
user_82561,user,0.4240103674310503,0.0
user_103520,user,0.6560383382909394,0.0
user_105652,user,0.1367442454497004,0.0
user_102519,user,0.40763415468687025,0.0
user_69259,user,0.13589804090078497,0.0
user_75332,user,0.12989151051553455,0.0
user_105661,user,0.1100491574090279,0.0
user_99995,user,0.18399735138357437,0.0
user_105663,user,0.3504353975745816,0.0
user_82563,user,0.1351734871275959,0.0
user_102871,user,0.30508898613952007,0.0
user_101096,user,0.22509900147128334,0.0
user_105679,user,0.17229667360227663,0.0
user_87288,user,0.24417946397768805,0.0
user_98413,user,0.19103665351844729,0.0
user_102446,user,0.21909603944751793,0.0
user_102873,user,0.21781109151398959,0.0
user_82567,user,0.26771495844529636,0.0
user_105681,user,0.11299210434271141,0.0
user_100159,user,0.1990341391230677,0.0
user_105683,user,0.2523242987760982,0.0
user_90632,user,0.11115165647791787,0.0
user_101101,user,0.14470631411243098,0.0
user_93919,user,0.273087473858133,0.0
user_105697,user,0.18966770148268577,0.0
user_82568,user,0.1621919401908261,0.0
user_92454,user,0.46361120991621174,0.0
user_86849,user,0.1672610678440242,0.0
user_82572,user,0.33299579813773283,0.0
user_90635,user,0.1377326458490475,0.0
user_103521,user,0.2353644185221595,0.0
user_91820,user,0.23477373942174046,0.0
user_87297,user,0.13567164953345784,0.0
user_85426,user,0.21150034994133696,0.0
user_105740,user,0.10862541464407396,0.0
user_102876,user,0.12885849481041886,0.0
user_105744,user,0.16534359313329558,0.0
user_90646,user,0.14059443624068607,0.0
user_85428,user,0.19282524691379768,0.0
user_77382,user,0.14266872572054665,0.0
user_82582,user,0.35295040513346654,0.0
user_103363,user,0.41621225767672376,0.0
user_99631,user,0.34372131441073295,0.0
user_105752,user,0.1332228054943804,0.0
user_85974,user,0.2383340248407621,0.0
user_91824,user,0.20168287909428145,0.0
user_99109,user,0.23509603387607883,0.0
user_95029,user,0.1253668677822769,0.0
user_80303,user,0.18099628875663268,0.0
user_82585,user,0.20976983424033438,0.0
user_77387,user,0.22293672232873046,0.0
user_87304,user,0.2795135223794703,0.0
user_85435,user,0.13777322081395224,0.0
user_74298,user,0.2425939857899642,0.0
user_80306,user,0.1914537174502499,0.0
user_105758,user,0.14704996619365623,0.0
user_80307,user,0.1637286854359635,0.0
user_105761,user,0.13271682531798248,0.0
user_85975,user,0.15359245181360054,0.0
user_75343,user,0.2133270054265598,0.0
user_105767,user,0.2376625688646931,0.0
user_65301,user,0.858595081600444,1.0
user_90648,user,0.1347293762340073,0.0
user_87510,user,0.17145714611717808,0.0
user_98417,user,0.47813314845724303,0.0
user_82588,user,0.3238291550577227,0.0
user_99634,user,0.18490637447767036,0.0
user_105777,user,0.1397029464518686,0.0
user_105782,user,0.11826407221460242,0.0
user_98418,user,0.3173828839014613,0.0
user_69272,user,0.1651397715330729,0.0
user_65887,user,0.17993732275947885,0.0
user_67603,user,0.3350997695741481,0.0
user_74306,user,0.1631507752948739,0.0
user_87309,user,0.13337259503670967,0.0
user_91832,user,0.22403982269268988,0.0
user_75348,user,0.21928156934535703,0.0
user_77395,user,0.13857570370902184,0.0
user_77396,user,0.600804678562838,0.0
user_105799,user,0.16987877828147485,0.0
user_80313,user,0.361538308588396,0.0
user_75350,user,0.5072016606940256,0.0
user_80316,user,0.1882535741275972,0.0
user_90655,user,0.11832182534154605,0.0
user_82594,user,0.37265169438011525,0.0
user_80320,user,0.45093161489398825,0.0
user_105826,user,0.23527615672685992,0.0
user_105830,user,0.13618449757781018,0.0
user_87463,user,0.13982903987807943,0.0
user_82597,user,0.13801172795053004,0.0
user_80321,user,0.22437867323275298,0.0
user_74317,user,0.4330519527610925,0.0
user_72417,user,0.13088853033771816,0.0
user_103459,user,0.21404459650649987,0.0
user_70214,user,0.12610250388839842,0.0
user_90658,user,0.1274674075160118,0.0
user_82602,user,0.2190337216772527,0.0
user_92465,user,0.10632563703078916,0.0
user_80323,user,0.26087243140558325,0.0
user_105848,user,0.11527666660195282,0.0
user_80324,user,0.5919045736837235,0.0
user_70218,user,0.13034156401203734,0.0
user_87328,user,0.1177312496983193,0.0
user_90660,user,0.16576594308605627,0.0
user_105857,user,0.14042877820691255,0.0
user_87329,user,0.14017819910307996,0.0
user_95035,user,0.24462737599500262,0.0
user_87330,user,0.18022952778622922,0.0
user_105860,user,0.12660023393651837,0.0
user_66743,user,0.15376234242127604,0.0
user_70221,user,0.1904437194531005,0.0
user_100628,user,0.5532287998118178,0.0
user_97660,user,0.14868468922240166,0.0
user_105879,user,0.1818217911892887,0.0
user_105884,user,0.18234567671992863,0.0
user_98420,user,0.2678271590195537,0.0
user_70225,user,0.2516719647075146,0.0
user_96413,user,0.561950834657788,0.0
user_92470,user,0.1512275222529108,0.0
user_101911,user,0.26231381760521544,0.0
user_99641,user,0.46082664628231423,0.0
user_74331,user,0.5596374638639038,0.0
user_105890,user,0.15520691120107213,0.0
user_72425,user,0.1223422121641881,0.0
user_105893,user,0.10322938777752338,0.0
user_74335,user,0.15223190030734693,0.0
user_105895,user,0.11845443231714796,0.0
user_74051,user,0.20739266168842208,0.0
user_77418,user,0.1804327026494101,0.0
user_82618,user,0.13792634398828502,0.0
user_103523,user,0.5679835207186404,0.0
user_74338,user,0.1342293479075187,0.0
user_77421,user,0.2234518515175766,0.0
user_105910,user,0.18091453211734385,0.0
user_95869,user,0.12153782132684189,0.0
user_105918,user,0.20909048142149064,0.0
user_77424,user,0.24731688862050236,0.0
user_105920,user,0.10029806248127583,0.0
user_85456,user,0.2581640409866607,0.0
user_105923,user,0.10755184757130658,0.0
user_82274,user,0.21103683456906724,0.0
user_77426,user,0.14576421604492998,0.0
user_105929,user,0.24863489262458477,0.0
user_82626,user,0.1488318891319699,0.0
user_80335,user,0.16282665131558016,0.0
user_66889,user,0.16839050997243357,0.0
user_105939,user,0.11287899313742933,0.0
user_91843,user,0.5421064605051511,0.0
user_67503,user,0.17031960435525575,0.0
user_93941,user,0.4744091559152556,0.0
user_103953,user,0.45980873840817577,0.0
user_66359,user,0.16790442191539529,0.0
user_102886,user,0.37043391349688404,0.0
user_97668,user,0.31412551134824235,0.0
user_105967,user,0.4910704281385064,0.0
user_105971,user,0.1430814055837992,0.0
user_105973,user,0.12852819937476018,0.0
user_80340,user,0.11449053649969274,0.0
user_90681,user,0.1228791945871236,0.0
user_97671,user,0.3863172173095877,0.0
user_69287,user,0.15314811442484025,0.0
user_95872,user,0.1260183573694903,0.0
user_93944,user,0.20857221726280098,0.0
user_95874,user,0.21298974246177593,0.0
user_82639,user,0.1868163905542612,0.0
user_70234,user,0.5645646524831374,0.0
user_67681,user,0.17661203877519002,0.0
user_80342,user,0.1986913063355865,0.0
user_75367,user,0.37957308147755825,0.0
user_105993,user,0.25411231318490785,0.0
user_105996,user,0.12174933063529719,0.0
user_106012,user,0.22137067776962452,0.0
user_103957,user,0.13376865180667133,0.0
user_82645,user,0.15564069151016593,0.0
user_77447,user,0.12673197509640827,0.0
user_99113,user,0.28244041430295586,0.0
user_87362,user,0.1369878570115103,0.0
